2019-01-22 12:32:07,029 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.3.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:07,337 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.3.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:07,649 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.3.BUILD-SNAPSHOT/spring-cloud-dependencies-parent-1.3.3.BUILD-20170619.091811-441.pom
2019-01-22 12:32:08,182 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.3.BUILD-SNAPSHOT/spring-cloud-dependencies-parent-1.3.3.BUILD-20170619.091811-441.pom
2019-01-22 12:32:08,493 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-task-dependencies/1.1.3.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:08,773 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-task-dependencies/1.1.3.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:09,077 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-task-dependencies/1.1.3.BUILD-SNAPSHOT/spring-cloud-task-dependencies-1.1.3.BUILD-20170303.190159-2.pom
2019-01-22 12:32:09,443 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-task-dependencies/1.1.3.BUILD-SNAPSHOT/spring-cloud-task-dependencies-1.1.3.BUILD-20170303.190159-2.pom
2019-01-22 12:32:09,750 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-config-dependencies/1.3.5.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:10,036 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-config-dependencies/1.3.5.BUILD-SNAPSHOT/maven-metadata.xml
